txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
e518e89cf75cde0ac055a89b72d4e6ddc0cdc267f4ec6e35699e4711a33445ba,"[""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx"", ""bc1q4wqy2k4kkhgrp28al77nhpgnfvt73jgsauy2syr"", ""1yVyHMRuGqvWSAjVxZvdSB4BUAU7tVSzZT""]","[""38Hr17Bb9SoGhVorL59w9VzmESdDjMek7A"", ""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx""]","[0.50920457, 0.50920457, 0.50920457]","[0.76086203, 0.76086203]",0.00588965,P2WSH
51c64113d3904d6135f1e80e4fa9e20fdc2a25fe9c2a053ee8d4a1ddfdf168ab,"[""3zacWrr4uy1Zy7H2SbdiQSDB9ZqMRHs81e""]","[""19tXF72WPvJVBErGcSf8929kEWhCUH6bNG""]",[3.92130883],[3.91116627],0.01014256,P2WSH
92ed33c9ee247c198c8ba6a003631b50a9c401b8e3c1d8113e4e945e1ffea361,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""3kPsfhR7jVrtjAn77Zp64x25VnLu3AVYrK""]",[0.14197451],[0.34374857],0.0001,P2PKH
8ac78908372250fb30ffcb5d10124323ae3b1d49520143f6d03e444846ba153a,"[""3VoBdKGuEetCniXDRkBpL391SAFtdxhPsf""]","[""bc1qvg9wc9pjz4a25q7qezscp2weqg23d0pesdnpq58""]",[0.0334595],[0.45501102],0.0001,P2PKH
03b6067517ee318cb0124374a2dc33c07a06f7f7690797f8bbde2770b6fbc5ef,"[""1eshRCdwKDfQLkFaQ6j9ZbEctYfRMEw5Pn""]","[""3gG987SnN19CtTzgrfhHMVZr87Xh42Ec8H""]",[0.02875289],[0.02866403],8.886e-05,P2WPKH
53e7104185b05bbc80b36b2eb43a7f67192e63a2998dd200125f9070a57616c0,"[""1zhro6Gro6B2MVDr9hhDgDzQGBZ8EAPoxN""]","[""bc1q4m4nwpkp0wnmemlxtwewhc64ur254cwut5sn4hs""]",[0.44468022],[0.44452358],0.00015664,P2WSH
94e0f0821800b9edbaf5151317abcf6c6750a33a8aca714baa6cca219fbfeb97,"[""bc1qd8v37uh5mkjek3r3xnjpjx0ura9qe8kuwenvpmq"", ""17JNJ29nRwJHBj1Y43UJTLNqq89dmf9j6d""]","[""bc1q4kvfyqrqlmx55d5exfw0q9yk70mjxj6pq5klmhn"", ""3UZRkpcSR3LTEg9VdXHSuU98uqXJ3537R6""]","[2.11788358, 2.11788358]","[2.11075765, 2.11075765]",0.01425188,P2SH
8668503d10434d52143760dc4dee9e8ef5a0ed7d7a3a1eb3820b2716c81f11bb,"[""1mPuJbRZ4x6mdG5EZAQgU2HHr5EGnboC7E""]","[""1b1i442LWHVYitaFUQ6fMQs4ee4jo7CY9B"", ""3FvSrY3zqyvrAVDQ4NzGnTRxzZi9JyaYk4"", ""1mPuJbRZ4x6mdG5EZAQgU2HHr5EGnboC7E""]",[3.73794515],"[1.24225685, 1.24225685, 1.24225685]",0.01117459,P2WSH
0278b66fa56742c23d6d7497596d3312c766501dde32dfb4a111f0c7bfd62f71,"[""1FMD6P2VTFZqFjWATsq1KG6vkfvEWeqzYk""]","[""1S3PaeaVSbwKgQh7oanfmvRQFznVEsohb3""]",[0.03831853],[0.07276269],0.0001,P2PKH
63710f90a2c4f89e42da89dc8d4990fb2f9d6c382fa2a25849b44ff0579caea5,"[""3E1AznMPaXj46HqvMxHcCvaGQ75Jwoxspa""]","[""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk"", ""38fTmXq5Gz7bpZhs8aWihWZy8te9diwodC"", ""3E1AznMPaXj46HqvMxHcCvaGQ75Jwoxspa""]",[0.17819473],"[0.05930339, 0.05930339, 0.05930339]",0.00028455,P2TR
ff59893ea7d2b55af49fa65f675c7f95cdc9bb14aefb69717e7a6efd1995126a,"[""1FMD6P2VTFZqFjWATsq1KG6vkfvEWeqzYk""]","[""bc1qczumsdjzyyxez59mezr05jl6emvc275gak942fz""]",[0.26517823],[0.40067338],0.0001,P2PKH
a59da8e23dd9242da3cf31149312a43d18d46cdb2d8b734c8a83b104d96a77aa,"[""bc1qql572hh7jxp52pz7vv97mzm9cfc5r0def4y46s0"", ""bc1qh6tjcqhwe6pdk2hcwe2aexzlg4dqvq5wv4hhf6n""]","[""bc1q55alxk9vdgzt7rkdaw4rkxmef0ymnlf4ddyfgna"", ""bc1qql572hh7jxp52pz7vv97mzm9cfc5r0def4y46s0""]","[0.32705932, 0.32705932]","[0.32545887, 0.32545887]",0.00320088,P2TR
c6c9d876af40b61ddee89f86746e0525af3c9c0ff6c5aac0b096b4168e4879ba,"[""bc1q7uxz04zsc5s0w2tkk0gvajp8xmvfujat3yzwtjw""]","[""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk"", ""38fTmXq5Gz7bpZhs8aWihWZy8te9diwodC"", ""bc1q7uxz04zsc5s0w2tkk0gvajp8xmvfujat3yzwtjw""]",[0.8917972],"[0.29625199, 0.29625199, 0.29625199]",0.00304123,P2SH
fd3c4c07f773c46e7afc2f10312098ee26a105bcfae85ca8fb343be5ae854217,"[""1x6N4ke6JZaCQnNsLafjbqaX5Sf511KwbC""]","[""346yQqsABqLKRAuxqLFPiAfa1q5SfEPuvo""]",[0.92665895],[0.83486821],0.0001,P2PKH
bed883545730ef182a89e2c0c6a36f7892bab8d6bf5792ec20a61ef3bfddd8cd,"[""1fZA4XiBq92KyxJkpdj9B82zcccbE25n8r"", ""bc1qt58lse5uu6q3gyu4zv7n588yla23xy3emfksyll"", ""bc1qlk4vusgpxkgw7z44atrfuvlsku0nzx73kpaf0hq""]","[""1Ukx5doK4LnUWUjRxoH3vkjZ4UA3zodH5W"", ""bc1qlk4vusgpxkgw7z44atrfuvlsku0nzx73kpaf0hq""]","[0.96575448, 0.96575448, 0.96575448]","[1.44185261, 1.44185261]",0.01355821,P2PKH
3f0782881f676675bb82c873e0ebe91b861d5d179b1ff3cda7377fc71ac191b8,"[""32eSnNAT8a1vq13hCWydowtowjHSKVa7vy""]","[""1zhro6Gro6B2MVDr9hhDgDzQGBZ8EAPoxN""]",[0.44591193],[0.44577632],0.00013561,P2SH
95391c8446daa780960dc51110e6d9c3d7b1bbe497b4a236ce6293572ebbe4b9,"[""1GuQddsAJNHLaUg64k1az6X1bzmwULRNtz""]","[""3wAmxmkMidN4PRFUvMh2f9cw9FafA76iPh"", ""1GuQddsAJNHLaUg64k1az6X1bzmwULRNtz""]",[3.094653],"[1.54158471, 1.54158471]",0.01148357,P2WPKH
3dd3b392929cf55eaff8899b91dd1c6e020471b1750b60598a2e84934d2f2205,"[""1A8FofBrxV2r5bsuQNf6wj97jwXqxwFtE8""]","[""3wN1gfPXg7PhyktANCCqQERVmmbkowMfxz""]",[0.63475963],[0.63389154],0.00086809,P2TR
8a6aa6be9502391794ae5e017919468539beb757fe2d6cf81d613756bf9a3691,"[""1YGCHqL2q7i3NxDxXpSobdxnz6hZRtx5ut""]","[""bc1qef2kkj3tsnw0uj76492y5yl2dmkk07dl5sescsd""]",[0.74582139],[0.77166303],0.0001,P2PKH
4fe61b2a90cb048d5d38178cf06337eff101eaa6d440aac90775501a077558fd,"[""bc1qce8qqd8e6kq3k70pgm40nqful57h6p0y5j9wgrx""]","[""bc1q4tsayqs5e6dxwa4s5u3jqvuve4su9jfmt3g2adc""]",[0.70985374],[0.6371045],0.0001,P2PKH
efacdac149dc8312a04c9755d0bdaca414dd836437f81e2091297adbcaf33fff,"[""bc1qf7lckk003ahfj3uvtcyp7za5hx6g3grh8pu88r2"", ""bc1qrlve27cxsspy20wns2n9lhf263kf6t4ljehkq07""]","[""1tKJQpU3eHs3fGoSQSxLBhNoG5RRzBJ6LJ""]","[2.12654066, 2.12654066]",[4.23701147],0.01606985,P2PKH
1c7ec077cabccad27a2b5cbf3742df2366950f275c46a7505aecf81b81f63982,"[""bc1q23x4eutlgql56jvnmck2pd08w7xfrecawq0sxah"", ""1hc7jdzVgwzHcKXzM8ZXdVBciy12d7rozR"", ""bc1qej9fu3pqupvzvku5kwt2xcezacjzekrf5c07yug""]","[""bc1qgncm6ak5c3nc7f9499svd3yjg2kyy2pan40jte2"", ""1hc7jdzVgwzHcKXzM8ZXdVBciy12d7rozR""]","[0.36651265, 0.36651265, 0.36651265]","[0.54867588, 0.54867588]",0.00218621,P2WSH
42f9fdb9273d951aa6b9b0afb281bbed0c3a452191d79123aec788d637b2d956,"[""bc1q4qk6ldyzvhr2uyccylysq5wh5yd4mzrcjv72ygz"", ""1mgVaGRTdt6WHwNxK1mjjTfM4XDRDGqLaZ"", ""3ntm3dq1vATzRzutJss6M5fe4djkR66D5b""]","[""1MjyXbrU81WA8Nj4jyiFchBzoWGRwtpJrw"", ""bc1q4qk6ldyzvhr2uyccylysq5wh5yd4mzrcjv72ygz""]","[0.90217335, 0.90217335, 0.90217335]","[1.35129517, 1.35129517]",0.0039297,P2TR
e8e973373683205fa3892e40ce9bf5b7688e5dc086c88df992fc7ba7f01df67d,"[""bc1q0hlsfrx89q3gl3kym0mj0w9p706vz5pyjflrcne""]","[""bc1qc7q6gjf7pmvqvw8v434pcaac26gcxqhnmeace37"", ""bc1qfl3dhcg7wl8ag4glcfjpggg5cqf46mwqqpt53dj"", ""1mPuJbRZ4x6mdG5EZAQgU2HHr5EGnboC7E""]",[3.89478781],"[1.29355069, 1.29355069, 1.29355069]",0.01413575,P2TR
ac1bd6f66a52b153e9633c3045a180645a7d24de8d5480f997e495ae62ed59d2,"[""1UeMktpo4cXjq5DX6EPCfawZZkmaghR7nY"", ""3nEifYPXVYcKe7X4q8sCV6aqfXhFNc5vDV""]","[""1fZA4XiBq92KyxJkpdj9B82zcccbE25n8r"", ""bc1qlk4vusgpxkgw7z44atrfuvlsku0nzx73kpaf0hq""]","[2.38675301, 2.38675301]","[2.37998115, 2.37998115]",0.01354372,P2WSH
09cebd1e12a7c7e65cf49dcd95f84df0c4f09a357a97f817c0f5fc47be6afca0,"[""bc1q59v098dla784xx97wnkmudcn6hv7j35kprwuu83"", ""139e3rfqJv3RBfchbnBTaw6JNN4RYH8hGX"", ""bc1qves7vvcaj4ym9kdfcw5ryxngwm3qu8j0dzn83n3""]","[""3wAmxmkMidN4PRFUvMh2f9cw9FafA76iPh""]","[0.11028179, 0.11028179, 0.11028179]",[0.32956347],0.00128191,P2WPKH
15a11a2ff23a5329b490a32b2f0f38a4f0d0f2684115f091c4da78f7703472ad,"[""342du2Za6me8ZSrWn9YAFxxZ3pxdeA4vGF""]","[""bc1q4qk6ldyzvhr2uyccylysq5wh5yd4mzrcjv72ygz"", ""bc1qzu53u6wrlvnv6elrtxqhc4kx65e8l7p0knql5rg""]",[2.68373623],"[1.33762267, 1.33762267]",0.00849089,P2SH
36470ead300518c4c0f59273ce2fd147899c40b1514c0cc36cc6b2187cf728c9,"[""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk""]","[""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk"", ""38fTmXq5Gz7bpZhs8aWihWZy8te9diwodC"", ""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk""]",[4.67487301],"[1.55267835, 1.55267835, 1.55267835]",0.01683795,P2WSH
f18187daa6e3eac64326b93cb957609be14fe8e7a52fb6635a06c2fb60ce8bac,"[""3vTZb4f168bJXPy2SykQJkmZahfWcdHVR4""]","[""33v2wQvMMhmDrW54k89SLSqdwGaBHi8W9H""]",[0.59092669],[0.81330614],0.0001,P2PKH
4a8382e6a51582950df7db4c98679c87002e5071e88ce723c0da8aa530b371f6,"[""1x6N4ke6JZaCQnNsLafjbqaX5Sf511KwbC""]","[""bc1qdjxt4xzc0x2vyeh0822d9y4c7gsr3vmjftwj9yj""]",[0.09187702],[0.64834123],0.0001,P2PKH
954821ae5af28094909f097f051040f51c223184c456b6e858e3e86550293cc2,"[""3iiheu3nJKbDNrRiQ6DKkm2anUn1zt4rpr""]","[""bc1qg9q35d5hwj6dcl64e6z3smhqn786jzgj6zwpxyk""]",[0.67010407],[0.53210785],0.0001,P2PKH
532153347363dc2d6acf201ec92acbe561b60b8c9f9b3b2a2d666725bbca06f7,"[""bc1qk9wwhand5ep4vsh9qm4wy85t7pywtwzyt2g7q9s""]","[""1XMxYnW2s3PNkM4Ef7ak8MLeqgyUB8iw3C"", ""1tKJQpU3eHs3fGoSQSxLBhNoG5RRzBJ6LJ"", ""bc1q2apmz7cgxjnqu35f8evwk9dw2ym2ltvcsr8rwyp""]",[0.17267641],"[0.05746567, 0.05746567, 0.05746567]",0.00027941,P2WSH
86b3e08161daaf6ba596a350297b4faae72d10ee70b25e067032dfb889137921,"[""bc1qry08mfudxkejrq5k2ty5gmdtg4cde0t3gftkhm4""]","[""bc1q0hlsfrx89q3gl3kym0mj0w9p706vz5pyjflrcne""]",[2.815041],[2.80510482],0.00993618,P2WPKH
bdc8562b8e5840f86b7d9a3490632605d459ca69010394d215fe366a3eb8d076,"[""15apPMjXfA4sisLyDBMYbRS9NNEFfmWHPf""]","[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]",[0.5],[0.49],0.01,P2PKH
2abc64ac5b758588a7d0f40c763e7db0e96e09aced7dd1f832c15e24051c0a03,"[""bc1qce8qqd8e6kq3k70pgm40nqful57h6p0y5j9wgrx""]","[""bc1qsj8vgrsds70c7m9sz2tjjtmsgglutrycfagkwqc""]",[0.47296358],[0.68708147],0.0001,P2PKH
0f6ea60e6d632ed005b8a662d51b3f533bfa1fc6af42e7221750595d8d4ab2cc,"[""bc1q0hlsfrx89q3gl3kym0mj0w9p706vz5pyjflrcne""]","[""1DNysWnBHAJse9skEtB2fTGv5S9WW4G6ej""]",[2.19986744],[2.1918589],0.00800854,P2WPKH
803311a8d0d7efba1add9259a8918ca4d1df8dede329e4104b6844fa1b77a657,"[""1Cpe6bSxRJ6nHV5P825fFFG46BADPCWsPH""]","[""3bikjSNswECxgQ2KDnbBzMWZDTFoWtFwEL""]",[0.31824493],[0.42074605],0.0001,P2PKH
7f2a8112c9ff2ef3fc438b3f329e145a14a70b818e15b9bdd4c56e0b442366ee,"[""bc1q034j4jzyzgj8sex4lk3g3w757p7dlg4wtcu8gdw"", ""bc1qzu53u6wrlvnv6elrtxqhc4kx65e8l7p0knql5rg"", ""342du2Za6me8ZSrWn9YAFxxZ3pxdeA4vGF""]","[""bc1qgncm6ak5c3nc7f9499svd3yjg2kyy2pan40jte2"", ""342du2Za6me8ZSrWn9YAFxxZ3pxdeA4vGF""]","[0.71889274, 0.71889274, 0.71889274]","[1.07367678, 1.07367678]",0.00932467,P2PKH
655ea8f3dcca62d32a22b1f5e231a72bc2c3f8269e1c21dc53e2c5ed4f1a816b,"[""1zedEvjxrJzBLsCNm6vnpKgqThZB35SX2E""]","[""3uMutWhb7Y4tqp8ctNhxmfNs3jMQKVcr7B""]",[0.95350461],[1.22558702],0.0001,P2PKH
a4ce546c57ef1fb525c17158d6434869113e1600f24ce882188a5c4a82342e88,"[""bc1q8wepqgr2u9z7l2lukd5ndp2ld3a34frv30pqz65""]","[""1DNysWnBHAJse9skEtB2fTGv5S9WW4G6ej"", ""bc1q02ne29empykyrstzk4j22lhd502k3unt46vhf9q""]",[2.91102043],"[1.45453842, 1.45453842]",0.00194358,P2PKH
66ebbd73f18b753662d84b4089b526985872cfad5ef5f37f61862a3aeb656ab3,"[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]","[""3cpd1A3nVCwpnueRGoTEwjH2oVn6eHPfbu""]",[0.34236178],[0.45507542],0.0001,P2PKH
93e0b8451b105cdda700b807c26e87700571fd610e9a4e395b33161caabd9b5c,"[""3xHKfzJzWk3ZvqZVdEW8NP1omFDf2aHKcc""]","[""1GC8mvPwRNZ6spT8t882hbcwNGJDbhS6Jy""]",[0.32648521],[0.18670342],0.0001,P2PKH
eed44beccbc055f1f8f591be0e47d3578315280e2b9df25b746c9636cab0e5ac,"[""35zMoh7DzCvoFUrLak3gqFgbkNnWLRysgv""]","[""bc1q8uenshcn5d4te3ygh3hn9r0cx5czvzuxnxdqkr4""]",[0.35624009],[0.48756427],0.0001,P2PKH
19281d3073355673faa180db3bd7bff5b8ac57c0dbe7364a02a3b36449144ab6,"[""12317KgSACuNuzwsGn7w5LcpGA8T8rktyQ""]","[""3NxFGXgQL6un9oG6yDxn8Xsbo6MaHG63Kk"", ""1MjyXbrU81WA8Nj4jyiFchBzoWGRwtpJrw""]",[0.40168534],"[0.20024628, 0.20024628]",0.00119278,P2SH
3e87d8f9bf193554aae70614b1289d1a9b2f70c46ab5220686435d79f89b016c,"[""bc1qmh2t6unyv5unnwte5cuz3vhus3xsf25qu3g6fds"", ""1dHkf8Cc6RzJD32tMAqt24Rc7DFLM3sG9h""]","[""3E1AznMPaXj46HqvMxHcCvaGQ75Jwoxspa"", ""bc1qnrp7e7clenmr3s9rxthkc0myt6rxlcq60f9gkd5""]","[2.17429924, 2.17429924]","[2.16413348, 2.16413348]",0.02033152,P2PKH
42052bf6be8eba87fbbdbd9de4344ca7210324183b9f75948883b479d8047d36,"[""bc1qce8qqd8e6kq3k70pgm40nqful57h6p0y5j9wgrx""]","[""3jseApuKp8fYWtgp4mC7zNmQt3SdgQusp6""]",[0.70205106],[0.32754474],0.0001,P2PKH
8bef46f7caadb181fe6198612c1d7b220fd084d8b4e946a42aeae4353910ecfa,"[""bc1qhmys6qdyzlfxk32pw9t385ag6mjfnvg34zyhggr"", ""bc1qydwkgru59mmctdnuaxtalxtxj2aasqg55vlkgpj""]","[""bc1qhxd7an4rus42k3x4vh9jv6fxen2w4se7h4f4nz7"", ""bc1qjc2cjgem409elzey9m2upsw42sr3vv0fssu6776""]","[0.77784971, 0.77784971]","[0.77526966, 0.77526966]",0.00516011,P2WPKH
a46045aec4a4833c4da8fa462d3105b7a4f5e2281c59c283c6b321b854b5e1ba,"[""19tXF72WPvJVBErGcSf8929kEWhCUH6bNG""]","[""bc1q70dmce3q760jat4v57z37zwc59pvxku5tz5hyxh""]",[4.31490636],[4.30422618],0.01068018,P2PKH
bb6940d7414b20fbdaaaa8d02b60240a9e23bef43300ddc99496feabce482122,"[""1XMxYnW2s3PNkM4Ef7ak8MLeqgyUB8iw3C"", ""18Hqh9hT15FqYjX7HJ3RoT7ub1WF9RcERf""]","[""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk""]","[0.10766589, 0.10766589]",[0.21446445],0.00086734,P2WPKH
3a16eed95517daab488c73906583bdf04681a6948340be45abfd62f3f8b885c2,"[""bc1qhmys6qdyzlfxk32pw9t385ag6mjfnvg34zyhggr"", ""bc1qjc2cjgem409elzey9m2upsw42sr3vv0fssu6776""]","[""3QLJo9btWqYKjZDDigv8iyBYdimZawigtX"", ""3oX29fCkAHFqhJk2p6sjskZEnoHfvPxyKZ""]","[0.05789019, 0.05789019]","[0.05772615, 0.05772615]",0.00032809,P2SH
2bf4e5c95d54725a577ef22ecd46ff0f2d03e80b21b056552fb60634b201ac54,"[""bc1q70dmce3q760jat4v57z37zwc59pvxku5tz5hyxh""]","[""1XrgjZ4mhRR8SuyNCS4EbEktoZz1ip58B3"", ""3t4CpLku4VoZcqoM5RjvtU8i7VEMUnsEw2"", ""1H4PzFpB5yCPe7YSc7SG35jn2Ve13P9LP1""]",[3.05591512],"[1.01741723, 1.01741723, 1.01741723]",0.00366343,P2PKH
63156a4e5e0fbd584804cb22daa40e977caaf180e142c67a0e30f46c4fb5e11a,"[""3AGtFFJaaD5KUVuhp6e3oPnvLtSv7mkrvd""]","[""bc1q70dmce3q760jat4v57z37zwc59pvxku5tz5hyxh"", ""1H4PzFpB5yCPe7YSc7SG35jn2Ve13P9LP1"", ""3nEifYPXVYcKe7X4q8sCV6aqfXhFNc5vDV""]",[3.53481491],"[1.17668156, 1.17668156, 1.17668156]",0.00477022,P2TR
fea47ee0f45654fb0a7b216a6d0c5693e99d39f589f4f1a4d8cc62185ac4df6e,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""bc1qq3kmz6844ludgnlpyzh4ryaql4z5p3u8t048hev""]",[0.76347881],[0.71485339],0.0001,P2PKH
2073045fc8b29af7eeb1ab1ae7e9068f91f35446177cc9af7a9fd4eaa8089213,"[""bc1qlzynqnwm5a9m45fvvzntpvmfylv0fku2aye4ye7""]","[""bc1qy5t3gn6479xx3j6sk7h5u9s2a0p04z4u6ete6at""]",[0.28769377],[0.70421957],0.0001,P2PKH
142e1cf41b5970ef9897e31c52d470ad52962186d821544baf5a3df18f4fdfb7,"[""3G5CnaAAUQYxDJG7Agph3qL6FMWgGz2QTk""]","[""3uYxSFnGVEBsfEeBWSKZExzy1rrY3E7W75"", ""3Ht3cFJQY4H8CtXdooznMYVuWPBKDtn4zX""]",[4.23356271],"[2.11454846, 2.11454846]",0.00446578,P2WSH
52ae3f25d5e05b8eeb0a8a7173ceb8beb06aba320571aad95ff1c58c8fa53f80,"[""1FMD6P2VTFZqFjWATsq1KG6vkfvEWeqzYk""]","[""1o8YRW8gdVvQePcnx2CGaw61MEfdvwM88d""]",[0.03408659],[0.108606],0.0001,P2PKH
047e76f862a3849227c4e31eafba59f07303bb7f17973588a8208ee7fefd054a,"[""3vTZb4f168bJXPy2SykQJkmZahfWcdHVR4""]","[""3wrbs6LsNURXXiLL34WajrcrGWPgLpmWHj""]",[0.88592745],[0.84685368],0.0001,P2PKH
cb4c92bfd89e01a6d3dad48444c7aa498eeea92d8ba5d3203a158396729c04aa,"[""35zMoh7DzCvoFUrLak3gqFgbkNnWLRysgv""]","[""bc1qu68eda982ur35fgflmg449gecqnwtuz4s4ldgnj""]",[0.06049457],[0.25254647],0.0001,P2PKH
6feb242cb096dc761fc52b163f197d4804de3eb00c5abaa0530cf5b898f86f2b,"[""bc1qjjdznnmauuygl3rtnsfawtcc0llq257j4uj53yl""]","[""1zhro6Gro6B2MVDr9hhDgDzQGBZ8EAPoxN""]",[0.43895497],[0.43879739],0.00015758,P2SH
8d31029b4d570544c1ae1f233615f7bc705a328dad7106cbe54dbc1d885b56fb,"[""bc1q4cm5g5trz04sqjjghe905djrzae96q33e0sjker""]","[""bc1qcwrs2q4vrtm9gg729ddctvwjl46he3mxeh0qdyu"", ""bc1q4cm5g5trz04sqjjghe905djrzae96q33e0sjker""]",[3.68510285],"[1.83363624, 1.83363624]",0.01783037,P2TR
f76ad1100ec9c8f2f8cfb704417d7ce6c997bcd83d025a4a8d5316c1a86e30a3,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""1gsMxiY1uuZBHNT6dvU3R86joBmJsG1do7""]",[0.24259629],[0.95684916],0.0001,P2PKH
c0f16cd95ef1c0d9e5313b0a50b8a0b5c917d8c64cde5aa02a8ee7f54f4937f9,"[""bc1q02njv58jl8nufhcnptfyxpan7h2g5csl5fqm283"", ""1po2Prmvb9jFTTNc58U9B1WjVvwyNVebQ3"", ""bc1qlek8ms95z07pl7y93exsdw9xdnfj7xm07tv0dnd""]","[""3QLJo9btWqYKjZDDigv8iyBYdimZawigtX"", ""bc1q02njv58jl8nufhcnptfyxpan7h2g5csl5fqm283""]","[1.30359091, 1.30359091, 1.30359091]","[1.95162547, 1.95162547]",0.0075218,P2WPKH
af2e5edbdba16aae19bed31de70c4707782a8a24cac490e28559a6b2eed6b224,"[""bc1qau9dks3ujhcamrje6gxhkq90rcddfd99y0srjxx""]","[""bc1qknl5q6f47yrr3gnkx5g0umzdgqc5gh3dqzuu36j"", ""bc1qau9dks3ujhcamrje6gxhkq90rcddfd99y0srjxx""]",[0.30368956],"[0.15142307, 0.15142307]",0.00084341,P2PKH
e67ffdcf7520bc8d1d3654ccfb3ac8601a47e165deb4d466c55de6ac8050e9c7,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""3KqHkV5W9HGh1oZ8mHnF4vRSvHPoK5DD45""]",[0.89403339],[0.74734837],0.0001,P2PKH
79f00b319cf14eb41766671880c3fe905c940b6584277858c51a8cd753f33e30,"[""1yVyHMRuGqvWSAjVxZvdSB4BUAU7tVSzZT""]","[""bc1qh2kx0jw92ypk5r6rfs6yaqdy58uvu6r9rr7tnra"", ""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx""]",[3.41670894],"[1.70677412, 1.70677412]",0.0031607,P2WSH
c0849bb2c3ee5f9dbcddb42ebbe7504a3ca1ece6eb97892b405d06868c2d623b,"[""bc1qh7rteq9qaspdqn7wq7hr8qw5d5se242ljjr2f6w""]","[""bc1qxxanut5etmp2rt7zsm0jaup763ghlqsyvf7h34l""]",[0.94037206],[0.31545313],0.0001,P2PKH
abf887ae43535bba4916701a1447f5b9ab3258f51e1f5dc4354c8e694102af53,"[""bc1qucghe6ukk0rpc6gjgjt6q4m2asdy7gvn8n36jpg""]","[""bc1qxjc324hpu6ncjw42qdsmuqlh7ztw494t4t282fc""]",[0.04565108],[0.7612563],0.0001,P2PKH
9dd7d40d168949eeffd7d9aa7534fe52ebc671f04edc89ee582c9893a00bee69,"[""bc1q59v098dla784xx97wnkmudcn6hv7j35kprwuu83""]","[""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk"", ""38fTmXq5Gz7bpZhs8aWihWZy8te9diwodC"", ""bc1q59v098dla784xx97wnkmudcn6hv7j35kprwuu83""]",[1.40774114],"[0.46808358, 0.46808358, 0.46808358]",0.00349039,P2TR
ff781830083471dde12c840ad4c3595942af3830777430c40b519cb581d17320,"[""38Hr17Bb9SoGhVorL59w9VzmESdDjMek7A""]","[""3uYxSFnGVEBsfEeBWSKZExzy1rrY3E7W75"", ""38Hr17Bb9SoGhVorL59w9VzmESdDjMek7A""]",[3.11841881],"[1.55726743, 1.55726743]",0.00388395,P2SH
634931fc87b2f056d35e7246c0c3980c743b9f5956dfed51f06bc47700b79a2e,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""3UymxWjD5Nm6toEkS1QgVefQmE6n5R67xL""]",[0.76920693],[0.12300557],0.0001,P2PKH
0d64790665bcd7cacdd92bfc01e65de14b3a19963005a9a3025cbe9e8534bcf4,"[""1ZMzfGqn5cyZG2Sv71WiQs6AUej4p4ERYN""]","[""1K43qv3UpVj2BN9fZAmdhc21gctNdbGThf""]",[1.88043372],[1.31600704],0.0001,P2PKH
5e38d693cabdfcc4be550bace8189a5b6a4cd330c2bedd6bcfd4adeb80628372,"[""3BvLrKV47UrHMaWQi7Z5JTbEFAU4DhSyZL"", ""3zacWrr4uy1Zy7H2SbdiQSDB9ZqMRHs81e""]","[""3oX29fCkAHFqhJk2p6sjskZEnoHfvPxyKZ"", ""3BvLrKV47UrHMaWQi7Z5JTbEFAU4DhSyZL""]","[2.08320329, 2.08320329]","[2.07295812, 2.07295812]",0.02049033,P2SH
5b6803625975605af591f459c5fb4ccb86b643f4fd166f4a04e2820c5b41ee62,"[""1hv5YLjzCi3CYFsruytTiu4RwW2bh83Zoh""]","[""1SBitXS3dXff6hSb3NCFuC121pg4x6qfi3"", ""bc1qr23xx37rxt9v2vwz65tzxfnlr3lm97nlk4lk25u""]",[2.48726093],"[1.23906214, 1.23906214]",0.00913665,P2TR
ace8c0c7614f657000b7a4d4dc6a2b11f9ba3b10b5c3059814f4ee5c34901cb2,"[""3NdxUqLZtj4XzU3tnHwwVa7R5wFPeyzrEk""]","[""3NJjJvDjmWYeLiEzfyZqjT4ZtdLBwAkjZ2""]",[1.94093319],[1.53440821],0.0001,P2PKH
