timestamp,txid,src_ip,dst_ip,geo_country
2025-09-12T15:56:50.534433,tx_75604019_232067357,132.34.152.34,238.82.135.95,UK
2025-09-12T15:57:50.534433,tx_230645829_230649107,241.211.29.33,235.226.236.196,RU
2025-09-12T15:58:50.534433,tx_3891191_3851887,2.192.176.163,158.19.7.253,CN
2025-09-12T15:59:50.534433,tx_202251566_102053373,47.171.236.176,191.48.61.10,UA
2025-09-12T16:00:50.534433,tx_232347599_232069314,34.117.253.224,1.80.169.168,US
2025-09-12T16:01:50.534433,tx_232038134_232061952,78.251.24.253,18.101.250.255,CN
2025-09-12T16:02:50.534433,tx_230531160_2881274,89.110.70.176,116.184.174.158,RU
2025-09-12T16:03:50.534433,tx_230548931_230548930,147.186.244.42,103.243.16.17,DE
2025-09-12T16:04:50.534433,tx_226890719_230540196,243.82.184.48,253.205.30.25,UA
2025-09-12T16:05:50.534433,tx_232949441_232415197,121.101.174.151,77.103.225.102,CN
2025-09-12T16:06:50.534433,tx_10818605_230465660,230.213.69.223,129.8.238.9,DE
2025-09-12T16:07:50.534433,tx_232349072_20299716,251.139.221.66,9.165.218.161,DE
2025-09-12T16:08:50.534433,tx_214488573_230473461,186.120.235.176,28.255.244.245,CN
2025-09-12T16:09:50.534433,tx_230543312_87823631,91.185.91.157,112.119.184.72,US
2025-09-12T16:10:50.534433,tx_230659451_230658142,75.78.239.198,176.171.18.179,NL
2025-09-12T16:11:50.534433,tx_84064852_232022782,243.255.28.203,85.151.220.226,US
2025-09-12T16:12:50.534433,tx_1050220_230686565,52.112.195.144,115.254.222.221,US
2025-09-12T16:13:50.534433,tx_86353799_232472561,123.55.94.52,104.37.230.87,US
2025-09-12T16:14:50.534433,tx_232673957_232673961,199.24.178.60,133.16.38.154,RU
2025-09-12T16:15:50.534433,tx_3114489_107227719,97.229.109.38,173.91.82.219,UK
2025-09-12T16:16:50.534433,tx_232002739_232910950,112.184.173.62,230.181.98.182,CN
2025-09-12T16:17:50.534433,tx_230439786_232907894,9.191.2.211,41.205.190.150,CN
2025-09-12T16:18:50.534433,tx_230530242_2881273,150.19.66.131,214.172.100.229,UK
2025-09-12T16:19:50.534433,tx_64231211_70107574,196.197.114.80,197.92.190.138,UA
2025-09-12T16:20:50.534433,tx_36340051_232037090,170.243.168.8,158.101.154.185,CN
2025-09-12T16:21:50.534433,tx_232343709_230451735,244.228.21.244,48.92.222.64,NL
2025-09-12T16:22:50.534433,tx_230444459_232377087,169.229.88.8,10.221.24.52,CN
2025-09-12T16:23:50.534433,tx_230451739_230451730,239.190.227.178,254.126.227.76,UA
2025-09-12T16:24:50.534433,tx_13285375_230528710,109.162.68.9,190.87.32.63,US
2025-09-12T16:25:50.534433,tx_230901179_230528715,142.216.124.251,47.28.149.103,CN
2025-09-12T16:26:50.534433,tx_36411963_232383257,38.195.123.88,244.102.58.218,RU
2025-09-12T16:27:50.534433,tx_230457906_230649780,123.133.57.105,69.192.132.120,UK
2025-09-12T16:28:50.534433,tx_232064265_230457905,172.224.83.85,242.230.118.135,DE
2025-09-12T16:29:50.534433,tx_75600731_75597414,83.120.163.24,218.192.167.84,US
2025-09-12T16:30:50.534433,tx_75604392_231263589,255.143.28.93,46.231.149.179,DE
2025-09-12T16:31:50.534433,tx_230457093_230457090,81.61.24.241,1.184.29.243,NL
2025-09-12T16:32:50.534433,tx_232068008_232068006,126.174.111.130,104.139.162.71,DE
2025-09-12T16:33:50.534433,tx_1913117_233842379,190.125.211.81,201.135.111.187,US
2025-09-12T16:34:50.534433,tx_232457179_232457182,1.229.77.68,35.238.162.254,RU
2025-09-12T16:35:50.534433,tx_230458430_230458280,158.59.86.50,90.35.29.248,UA
2025-09-12T16:36:50.534433,tx_232448785_232448783,80.159.155.223,50.119.249.51,CN
2025-09-12T16:37:50.534433,tx_15478526_3863322,32.184.81.250,254.222.87.136,NL
2025-09-12T16:38:50.534433,tx_35558560_230531926,27.14.112.157,25.178.18.27,NL
2025-09-12T16:39:50.534433,tx_35864386_88003736,223.81.183.105,154.196.73.198,DE
2025-09-12T16:40:50.534433,tx_156330450_202251566,216.200.142.109,43.27.167.107,US
2025-09-12T16:41:50.534433,tx_75601025_230455579,237.140.247.45,56.1.94.197,RU
2025-09-12T16:42:50.534433,tx_230438482_232440028,11.117.37.95,247.54.250.251,US
2025-09-12T16:43:50.534433,tx_231063238_2836713,71.246.72.197,166.6.241.215,US
2025-09-12T16:44:50.534433,tx_3877118_232438397,154.249.234.162,44.224.6.253,UA
2025-09-12T16:45:50.534433,tx_230400467_234421612,162.135.106.97,94.14.115.214,US
2025-09-12T16:46:50.534433,tx_230397187_12971085,22.227.237.175,205.111.163.240,NL
2025-09-12T16:47:50.534433,tx_230847087_230847009,212.63.26.20,7.52.82.194,DE
2025-09-12T16:48:50.534433,tx_231994209_231994210,124.160.246.31,136.40.43.251,UK
2025-09-12T16:49:50.534433,tx_89273_230872133,228.251.203.56,96.26.110.61,NL
2025-09-12T16:50:50.534433,tx_230659440_51140228,74.11.80.47,211.213.156.147,US
2025-09-12T16:51:50.534433,tx_13289755_27434286,249.216.26.128,40.234.241.154,NL
2025-09-12T16:52:50.534433,tx_232643045_232349125,61.114.231.197,159.100.70.59,CN
2025-09-12T16:53:50.534433,tx_230454323_230454330,236.205.72.45,239.211.124.202,RU
2025-09-12T16:54:50.534433,tx_73119118_232031824,118.114.232.47,17.8.205.49,NL
2025-09-12T16:55:50.534433,tx_34381791_2881273,227.174.153.254,90.93.40.21,DE
2025-09-12T16:56:50.534433,tx_37233985_230424544,122.231.4.218,150.15.205.50,CN
2025-09-12T16:57:50.534433,tx_232067357_232473204,46.203.200.3,4.82.161.176,UA
2025-09-12T16:58:50.534433,tx_232068053_230445153,167.149.186.51,56.232.55.63,US
2025-09-12T16:59:50.534433,tx_5529846_232374910,56.245.55.250,190.183.19.58,US
2025-09-12T17:00:50.534433,tx_75605340_75604075,26.60.219.76,83.42.248.127,NL
2025-09-12T17:01:50.534433,tx_230540580_230540579,42.27.90.29,45.79.183.65,RU
2025-09-12T17:02:50.534433,tx_232039890_232039888,164.77.6.170,202.233.54.5,UA
2025-09-12T17:03:50.534433,tx_232441173_232440939,99.96.245.181,111.225.5.141,NL
2025-09-12T17:04:50.534433,tx_232023544_232023929,215.192.204.152,254.210.42.136,US
2025-09-12T17:05:50.534433,tx_89273_230453424,78.108.206.161,86.158.205.159,DE
2025-09-12T17:06:50.534433,tx_89273_34923889,73.52.53.106,114.75.186.37,US
2025-09-12T17:07:50.534433,tx_179510554_232018768,160.181.144.25,69.208.47.52,NL
2025-09-12T17:08:50.534433,tx_230411328_232918438,54.142.52.43,54.152.56.151,CN
2025-09-12T17:09:50.534433,tx_13593219_232431912,184.74.172.56,237.40.172.113,NL
2025-09-12T17:10:50.534433,tx_232047414_232047419,140.75.104.137,190.25.12.20,CN
2025-09-12T17:11:50.534433,tx_230437681_118545988,119.115.157.87,10.5.159.43,DE
2025-09-12T17:12:50.534433,tx_88003736_89609627,247.55.171.92,27.129.239.58,UK
2025-09-12T17:13:50.534433,tx_230339477_232039381,195.106.19.154,91.11.77.169,DE
2025-09-12T17:14:50.534433,tx_63414613_3420529,2.216.59.164,210.141.149.174,DE
2025-09-12T17:15:50.534433,tx_2718195_2865010,227.114.236.55,218.146.102.57,CN
2025-09-12T17:16:50.534433,tx_203465969_232956033,165.103.223.194,38.200.104.56,UA
2025-09-12T17:17:50.534433,tx_230351401_27405707,252.127.99.105,233.253.24.67,UK
2025-09-12T17:18:50.534433,tx_7089694_60492027,187.20.88.158,145.138.72.22,US
2025-09-12T17:19:50.534433,tx_230468058_3882798,121.127.220.86,93.110.93.195,CN
2025-09-12T17:20:50.534433,tx_15012778_232893748,111.42.198.155,118.188.14.167,UA
2025-09-12T17:21:50.534433,tx_232002810_230457868,144.141.119.218,204.181.4.44,DE
2025-09-12T17:22:50.534433,tx_232012741_79821391,130.222.91.173,143.243.55.53,UK
2025-09-12T17:23:50.534433,tx_232348835_232383244,235.1.100.107,199.206.6.6,UK
2025-09-12T17:24:50.534433,tx_232403116_230575475,8.166.109.197,212.46.71.141,DE
2025-09-12T17:25:50.534433,tx_230473314_230523246,159.71.59.69,180.158.175.9,UA
2025-09-12T17:26:50.534433,tx_231996526_230529178,6.59.54.163,145.233.21.40,UA
2025-09-12T17:27:50.534433,tx_230458101_230969919,230.33.192.203,222.137.80.33,UK
2025-09-12T17:28:50.534433,tx_230348386_232582209,205.137.172.217,82.33.129.255,UK
2025-09-12T17:29:50.534433,tx_89273_230457870,117.32.57.129,69.210.102.40,UK
2025-09-12T17:30:50.534433,tx_230473575_7089694,152.75.79.21,160.13.13.219,UA
2025-09-12T17:31:50.534433,tx_3891764_230457906,49.50.16.187,122.44.190.63,UA
2025-09-12T17:32:50.534433,tx_166890898_166890641,214.219.214.161,195.247.37.17,UA
2025-09-12T17:33:50.534433,tx_232679753_231573972,247.152.175.134,143.63.130.34,UA
2025-09-12T17:34:50.534433,tx_230645767_230658142,56.193.72.140,205.154.139.114,US
2025-09-12T17:35:50.534433,tx_93274562_230401350,99.216.67.31,118.78.27.252,DE
2025-09-12T17:36:50.534433,tx_232959353_230579331,199.158.140.29,66.198.223.39,DE
2025-09-12T17:37:50.534433,tx_232406370_232406279,30.238.88.33,131.225.2.102,UK
2025-09-12T17:38:50.534433,tx_231995683_230473477,191.35.121.103,130.238.49.115,US
2025-09-12T17:39:50.534433,tx_206225929_11340045,94.192.159.75,111.16.171.240,US
2025-09-12T17:40:50.534433,tx_230453435_230453424,217.213.204.80,11.47.120.162,UA
2025-09-12T17:41:50.534433,tx_232450629_232450627,46.125.253.218,136.234.236.18,UA
2025-09-12T17:42:50.534433,tx_232051527_231166088,169.96.197.224,248.19.4.235,UK
2025-09-12T17:43:50.534433,tx_232431881_232470496,131.239.36.159,217.47.222.254,DE
2025-09-12T17:44:50.534433,tx_230457037_232472560,36.233.63.82,168.96.170.165,RU
2025-09-12T17:45:50.534433,tx_74129181_232393752,26.99.153.48,64.206.205.193,UK
2025-09-12T17:46:50.534433,tx_230530241_2881273,66.147.114.55,58.116.37.156,DE
2025-09-12T17:47:50.534433,tx_89273_230670900,178.75.110.108,58.17.29.194,RU
2025-09-12T17:48:50.534433,tx_230438474_230438471,133.184.156.62,74.69.143.138,RU
2025-09-12T17:49:50.534433,tx_230409256_230409255,191.90.158.168,214.228.213.121,US
2025-09-12T17:50:50.534433,tx_230576390_75600719,130.224.69.202,224.66.213.161,UK
2025-09-12T17:51:50.534433,tx_231994045_230645817,181.104.203.88,8.83.92.58,UA
2025-09-12T17:52:50.534433,tx_230468042_230468036,31.59.6.126,241.125.235.162,NL
2025-09-12T17:53:50.534433,tx_230427094_230468693,70.198.107.196,78.150.188.66,UK
2025-09-12T17:54:50.534433,tx_230459688_232803366,230.7.251.177,25.40.252.148,NL
2025-09-12T17:55:50.534433,tx_230350799_230594674,155.185.194.178,241.100.213.232,UK
2025-09-12T17:56:50.534433,tx_230595713_37017453,114.83.59.240,188.179.219.2,RU
2025-09-12T17:57:50.534433,tx_231995763_230473483,186.123.202.140,50.27.249.93,UK
2025-09-12T17:58:50.534433,tx_230596505_31188978,118.218.26.115,40.250.10.64,US
2025-09-12T17:59:50.534433,tx_51261592_230658142,47.168.92.36,133.80.156.216,US
2025-09-12T18:00:50.534433,tx_99506349_14648097,200.143.45.111,60.112.118.202,UA
2025-09-12T18:01:50.534433,tx_76866773_33527989,172.99.75.79,136.11.11.231,CN
2025-09-12T18:02:50.534433,tx_230439799_230439794,90.217.9.4,191.205.194.14,US
2025-09-12T18:03:50.534433,tx_146601712_230437684,208.48.124.126,36.73.215.58,RU
2025-09-12T18:04:50.534433,tx_232947878_232947876,32.135.147.231,207.221.205.123,DE
2025-09-12T18:05:50.534433,tx_3234247_230454028,133.80.124.109,63.151.101.208,CN
2025-09-12T18:06:50.534433,tx_59397801_230555921,57.244.189.89,231.246.71.125,NL
2025-09-12T18:07:50.534433,tx_230530183_2881273,198.76.206.207,39.251.82.115,UA
2025-09-12T18:08:50.534433,tx_12829345_232951102,125.10.207.21,130.248.197.191,NL
2025-09-12T18:09:50.534433,tx_232064968_75597659,241.153.229.212,203.149.48.87,CN
2025-09-12T18:10:50.534433,tx_234094979_100197784,213.183.136.106,251.8.93.131,NL
2025-09-12T18:11:50.534433,tx_230399797_230399793,13.203.244.206,164.125.39.143,CN
2025-09-12T18:12:50.534433,tx_232072340_230405994,122.96.39.129,182.79.208.39,UK
2025-09-12T18:13:50.534433,tx_230457905_76864777,50.93.71.247,129.159.72.79,UA
2025-09-12T18:14:50.534433,tx_91411167_232029206,53.104.21.91,240.164.103.206,CN
2025-09-12T18:15:50.534433,tx_230546611_230546615,36.123.72.169,189.185.151.181,RU
2025-09-12T18:16:50.534433,tx_232457915_232457913,191.194.140.194,214.248.174.131,DE
2025-09-12T18:17:50.534433,tx_232901095_57801713,88.101.54.232,73.8.101.229,CN
2025-09-12T18:18:50.534433,tx_232431866_232403829,89.45.158.237,210.2.208.221,DE
2025-09-12T18:19:50.534433,tx_36991677_234469371,209.56.164.246,150.189.216.136,US
2025-09-12T18:20:50.534433,tx_232068048_230455932,248.99.182.155,137.48.44.220,NL
2025-09-12T18:21:50.534433,tx_232039861_230468700,144.161.168.191,59.181.195.22,CN
2025-09-12T18:22:50.534433,tx_3408976_232047756,133.96.116.120,10.65.58.76,DE
2025-09-12T18:23:50.534433,tx_230547959_87823197,63.24.228.182,46.245.18.202,US
2025-09-12T18:24:50.534433,tx_233599184_233599199,121.225.149.81,30.148.198.60,RU
2025-09-12T18:25:50.534433,tx_230392794_232363570,252.168.28.9,230.46.39.63,NL
2025-09-12T18:26:50.534433,tx_232423713_205393465,51.48.182.66,144.232.63.207,UK
2025-09-12T18:27:50.534433,tx_232036612_232380260,42.145.85.35,50.92.97.134,NL
2025-09-12T18:28:50.534433,tx_230599182_12456268,157.151.119.127,96.228.211.47,CN
2025-09-12T18:29:50.534433,tx_232034707_71724941,96.24.206.190,50.232.208.49,US
2025-09-12T18:30:50.534433,tx_232654975_233344558,84.67.4.239,152.130.189.91,UA
2025-09-12T18:31:50.534433,tx_230665248_232468570,27.76.75.249,250.29.218.131,US
2025-09-12T18:32:50.534433,tx_230444788_232377087,177.162.238.197,158.102.231.165,UK
2025-09-12T18:33:50.534433,tx_75607141_232004525,136.215.113.73,123.141.40.110,RU
2025-09-12T18:34:50.534433,tx_232065018_230677203,40.99.88.119,79.249.99.96,US
2025-09-12T18:35:50.534433,tx_230453424_2717498,177.141.83.94,244.149.248.107,DE
2025-09-12T18:36:50.534433,tx_230391415_78404120,104.149.74.149,72.132.55.190,US
2025-09-12T18:37:50.534433,tx_232908775_92571082,96.32.249.129,231.75.232.197,US
2025-09-12T18:38:50.534433,tx_230575202_20664692,191.149.172.121,22.239.22.153,NL
2025-09-12T18:39:50.534433,tx_230847017_230946668,11.4.153.57,60.224.251.131,RU
2025-09-12T18:40:50.534433,tx_232068030_75600862,147.147.146.117,55.253.176.234,NL
2025-09-12T18:41:50.534433,tx_230590944_5157112,61.26.177.150,59.218.116.14,UK
2025-09-12T18:42:50.534433,tx_2544322_105601443,211.239.141.219,94.35.130.167,RU
2025-09-12T18:43:50.534433,tx_230531551_230531547,50.154.148.227,115.201.135.9,UA
2025-09-12T18:44:50.534433,tx_230969607_230968958,27.165.111.154,103.76.177.107,UK
2025-09-12T18:45:50.534433,tx_230518043_232406237,12.51.200.12,168.230.181.196,CN
2025-09-12T18:46:50.534433,tx_230531178_2881274,135.126.61.77,183.210.252.175,US
2025-09-12T18:47:50.534433,tx_89273_232941800,101.138.80.85,10.167.219.20,US
2025-09-12T18:48:50.534433,tx_232431870_2758467,112.255.130.238,64.5.116.30,NL
2025-09-12T18:49:50.534433,tx_232906716_232448383,121.61.26.91,200.153.163.131,RU
2025-09-12T18:50:50.534433,tx_71369016_230649126,145.26.150.236,72.188.128.118,UK
2025-09-12T18:51:50.534433,tx_230349595_230596503,130.124.33.87,227.131.233.55,UK
2025-09-12T18:52:50.534433,tx_230590626_232018284,95.117.182.137,159.197.184.94,DE
2025-09-12T18:53:50.534433,tx_89273_84863672,108.61.69.154,187.154.77.112,CN
2025-09-12T18:54:50.534433,tx_2819930_9763856,226.180.162.105,253.240.99.169,UA
2025-09-12T18:55:50.534433,tx_219841227_232013258,144.53.98.66,252.85.197.4,US
2025-09-12T18:56:50.534433,tx_3402165_232456339,38.50.219.24,252.105.251.95,US
2025-09-12T18:57:50.534433,tx_232034945_230438483,149.229.5.31,61.254.180.108,UK
2025-09-12T18:58:50.534433,tx_14660781_217239370,207.221.135.84,239.49.201.148,DE
2025-09-12T18:59:50.534433,tx_45936391_232376719,201.205.148.246,159.173.55.108,RU
2025-09-12T19:00:50.534433,tx_232902705_14199066,68.174.221.199,238.205.11.123,NL
2025-09-12T19:01:50.534433,tx_232341802_230459325,238.69.180.194,222.238.232.146,US
2025-09-12T19:02:50.534433,tx_87977367_14187387,154.150.158.46,244.203.87.50,UA
2025-09-12T19:03:50.534433,tx_232345644_233747450,136.53.70.131,142.60.122.70,CN
2025-09-12T19:04:50.534433,tx_232058910_232456882,255.46.87.21,76.62.77.120,CN
2025-09-12T19:05:50.534433,tx_232470465_232431851,107.102.139.102,91.34.81.237,NL
2025-09-12T19:06:50.534433,tx_232398773_232903071,96.111.17.197,157.22.126.246,US
2025-09-12T19:07:50.534433,tx_230530295_232467632,19.249.80.51,254.65.177.20,CN
2025-09-12T19:08:50.534433,tx_3157662_231133568,27.69.68.119,80.220.129.130,NL
2025-09-12T19:09:50.534433,tx_230645830_231036638,144.184.13.143,91.53.50.77,RU
2025-09-12T19:10:50.534433,tx_195498536_232448783,142.134.242.81,198.109.127.154,DE
2025-09-12T19:11:50.534433,tx_89273_231036727,112.247.53.233,27.107.251.55,UK
2025-09-12T19:12:50.534433,tx_89273_230446342,11.63.215.158,77.160.29.246,UK
2025-09-12T19:13:50.534433,tx_230473481_230473461,253.52.139.251,119.132.38.242,CN
2025-09-12T19:14:50.534433,tx_230417492_88669591,52.109.243.25,247.35.220.181,CN
2025-09-12T19:15:50.534433,tx_230426815_14939186,13.10.94.204,175.170.61.248,DE
2025-09-12T19:16:50.534433,tx_3881866_232458909,9.40.249.132,88.133.124.62,UK
2025-09-12T19:17:50.534433,tx_89273_230446331,65.110.166.51,18.198.57.185,NL
2025-09-12T19:18:50.534433,tx_230338249_230436750,27.130.108.233,157.125.50.165,UA
2025-09-12T19:19:50.534433,tx_3378829_230442067,88.186.58.50,152.241.250.226,UK
2025-09-12T19:20:50.534433,tx_88008479_230451713,203.14.186.6,126.80.217.57,DE
2025-09-12T19:21:50.534433,tx_230541551_87823728,124.232.137.20,70.254.149.36,DE
2025-09-12T19:22:50.534433,tx_230411271_230411268,100.63.134.153,249.132.90.85,DE
2025-09-12T19:23:50.534433,tx_230428743_232903605,177.66.250.248,21.131.219.11,CN
2025-09-12T19:24:50.534433,tx_230450893_87890684,128.218.247.182,222.107.12.255,UK
2025-09-12T19:25:50.534433,tx_232008929_232029206,137.100.109.175,71.85.62.180,RU
2025-09-12T19:26:50.534433,tx_232459969_54732579,137.210.130.115,181.247.81.190,DE
2025-09-12T19:27:50.534433,tx_28734348_230537117,110.222.103.83,239.106.12.136,DE
2025-09-12T19:28:50.534433,tx_230659457_230658142,114.209.17.74,187.196.216.78,NL
2025-09-12T19:29:50.534433,tx_14199065_232675741,88.27.39.69,111.197.51.188,NL
2025-09-12T19:30:50.534433,tx_230594088_230594094,183.31.230.165,150.195.55.255,US
2025-09-12T19:31:50.534433,tx_230463877_230463874,67.183.116.254,104.220.212.203,DE
2025-09-12T19:32:50.534433,tx_21488894_230649112,166.184.245.78,70.81.249.67,UA
2025-09-12T19:33:50.534433,tx_232453418_231836233,165.53.95.223,67.130.145.231,UK
2025-09-12T19:34:50.534433,tx_109963501_3882798,195.169.222.143,25.93.242.94,UA
2025-09-12T19:35:50.534433,tx_230402449_230402450,122.171.213.133,114.119.228.225,NL
2025-09-12T19:36:50.534433,tx_232009949_230468697,54.1.30.185,202.103.233.130,NL
2025-09-12T19:37:50.534433,tx_232403825_54900163,97.220.198.81,195.38.132.187,UK
2025-09-12T19:38:50.534433,tx_230452750_232429322,240.241.236.21,238.16.82.163,DE
2025-09-12T19:39:50.534433,tx_230546608_230546611,81.141.128.162,56.84.11.215,US
2025-09-12T19:40:50.534433,tx_231987305_230670907,87.248.141.141,69.246.70.153,RU
2025-09-12T19:41:50.534433,tx_230439297_232392089,126.35.28.220,158.81.197.40,UA
2025-09-12T19:42:50.534433,tx_2826263_232910950,14.221.66.252,139.63.68.73,UA
2025-09-12T19:43:50.534433,tx_232468004_182448481,235.182.30.208,130.217.110.224,UA
2025-09-12T19:44:50.534433,tx_3110874_27571908,252.235.161.100,152.74.66.207,UA
2025-09-12T19:45:50.534433,tx_232440111_232444502,135.186.163.102,171.73.57.34,US
2025-09-12T19:46:50.534433,tx_52295096_232451370,191.112.204.167,36.142.40.151,NL
2025-09-12T19:47:50.534433,tx_230541867_230541863,110.52.120.29,165.26.200.158,CN
2025-09-12T19:48:50.534433,tx_230468668_232409481,175.229.31.81,195.252.165.53,RU
2025-09-12T19:49:50.534433,tx_2225506_31181479,252.19.143.156,67.11.87.45,UK
2025-09-12T19:50:50.534433,tx_73191409_3740213,226.32.13.41,199.181.148.220,UA
2025-09-12T19:51:50.534433,tx_82535029_2881273,152.59.200.111,186.145.232.166,CN
2025-09-12T19:52:50.534433,tx_230336259_230411328,248.209.38.204,113.91.240.211,NL
2025-09-12T19:53:50.534433,tx_230455597_230455594,47.1.180.218,69.66.14.16,UK
2025-09-12T19:54:50.534433,tx_230439411_230439414,112.5.247.221,22.219.186.192,UK
2025-09-12T19:55:50.534433,tx_57399959_230409257,202.24.167.146,223.117.253.247,RU
2025-09-12T19:56:50.534433,tx_12639273_230658142,106.113.204.132,17.215.133.103,DE
2025-09-12T19:57:50.534433,tx_230456321_76866425,49.203.217.237,159.164.145.58,US
2025-09-12T19:58:50.534433,tx_75598046_76865960,39.120.176.52,99.76.175.47,DE
2025-09-12T19:59:50.534433,tx_230411642_5675047,177.208.37.245,102.101.126.57,RU
2025-09-12T20:00:50.534433,tx_89273_230421654,236.40.236.218,176.250.211.227,CN
2025-09-12T20:01:50.534433,tx_232022790_230412856,161.26.187.235,14.169.175.76,UK
2025-09-12T20:02:50.534433,tx_89273_230412050,36.244.237.45,229.131.23.250,CN
2025-09-12T20:03:50.534433,tx_232016530_232016533,89.129.85.80,17.76.13.75,UK
2025-09-12T20:04:50.534433,tx_232356999_230557037,94.111.26.127,213.235.156.110,CN
2025-09-12T20:05:50.534433,tx_232959352_230579331,217.86.123.45,220.221.161.24,RU
2025-09-12T20:06:50.534433,tx_232462281_232462210,99.116.85.116,27.8.31.226,UA
2025-09-12T20:07:50.534433,tx_232368272_231063238,194.204.132.147,41.196.87.189,CN
2025-09-12T20:08:50.534433,tx_230468728_51489086,144.31.91.57,159.93.97.198,DE
