txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
ce289e4557ac2e6f126e775a0d4b28009c13269962265b863278b701ee3ed069,"[""1TSXkZQJ4KsTJedVvYz11oOLaWxscHjFnd"", ""1TyBKFnryifJdyfFViiIEOmMTpeWu5fPAv""]","[""1cKVqALrHbj3cucLTPH8LQFsi2uTFNOrCH"", ""1EUXGQaNQXwR2P1UyTuCcPk3kU0qlGCyiZ"", ""1TyBKFnryifJdyfFViiIEOmMTpeWu5fPAv""]","[0.93695564, 0.93695564]","[0.62260002, 0.62260002, 0.62260002]",0.00611124,P2PKH
e158bb3e6c792d4bd7a4567a297cd15f5bf6e20d7cb76172acaa517fa281909d,"[""1GBr9BY8DztgjzEPyVcfphV1Za1CdGMEBd""]","[""10iYCacdhWhmXTzoBr6EAcagTwgK1gvdfF"", ""165Z3Bjvdoi0bdqzg7MbehBEC4cUqoVIYI"", ""1zKMWx4sKAJd7gVMqfoIjzQDcrr1eoqXKX""]",[3.38871418],"[1.12556959, 1.12556959, 1.12556959]",0.0120054,P2SH
946cd9582a38979244ba9da9432e422d36725165f3f0771d955726f63988532e,"[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]","[""bc1q3LFHTOyXfh7YCKL2jZjofuEiaQZGvUAAQ""]",[0.48501899],[0.48486409],0.0001549,P2WSH
684f2435b596a5af6bf0ffa584cf809173b87884014f5134e08143be84d1b23a,"[""1VrmI7OsygQE2Blcb9oyXNE7Y7bvuSznOG"", ""1OeC9VQPVpWrdy9qYle8myOgHAMgBqceTW""]","[""1ypPiyQTGOPtsb2UiS0Ag7pCcy6Nj6xs2l""]","[0.38101513, 0.38101513]",[0.75852536],0.0035049,P2TR
1ff2a20bbc22f98d0d7ef976631d47670e2b3d7289b05315f27f4b5b948e64ca,"[""1Wyi1hoW6gFWXMQdyNXZDLfqwLS5yOr7dV"", ""1pV4fLHpaUaGGxmXzgAKqHJL9ymIIlID9J""]","[""1L8ZswsRhcds6NUgarDv7p1heEJQjY6fpI"", ""1Wyi1hoW6gFWXMQdyNXZDLfqwLS5yOr7dV""]","[0.79973638, 0.79973638]","[0.79734898, 0.79734898]",0.0047748,P2SH
c5754118d44c39549e0d88931746e3f6e3dbcb29eecc7d956406b03980f67102,"[""1F0WsCejdmaz5XsJ98htqmdT2UH6juN0LU"", ""1efb46SaTAu7VT8qxc2O38znNx7gfowSX8""]","[""1GEnE7NutMLLGvxQhJDbwp6Q43N3DrvXR3"", ""1efb46SaTAu7VT8qxc2O38znNx7gfowSX8""]","[1.46682834, 1.46682834]","[1.46164391, 1.46164391]",0.01036888,P2WSH
da9c4048ba8ef9ddfc3d743d1f9373d9b4b8b81e9d1eaa5ca13d71b830b72afe,"[""1kYHpb4XXfdjjYHD5Nb0XAYWykMDKR8UZ5""]","[""1EJpZVBnQFKrJhLYeYq207indC40gz0OON"", ""1aceXH36b1TVWVPEJHIW15ySkOaAupDg5T""]",[4.73328215],"[2.36216036, 2.36216036]",0.00896142,P2SH
5dce7ede12902418e5d750e44be0570c67c38d883a3313fa47ecd38fba061df9,"[""1brnTP3fAbnFbmOHnKYaXRvj7uff0LYTH8""]","[""1hpSbGVFFEsOtff8VHMnNnQZmZ2TAYeQbS"", ""1m11BnNRwKTmSlB8e7Thcrqj0aC6c5LVM0"", ""1brnTP3fAbnFbmOHnKYaXRvj7uff0LYTH8""]",[1.83482517],"[0.61071906, 0.61071906, 0.61071906]",0.002668,P2PKH
cd0e80084d776200a835962145fcc398347a1bfa181c163df05f832ecd696045,"[""1h6CpwL7SWktJ5J4x6mKZpRsQXXJcHPeOa"", ""1IGlozIoDSBbszpPwIv9IvCtoStU6QlTrK"", ""158H4KPfA1lquCu2r6AZDUd7ne7cbp0MoD""]","[""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK"", ""1AEAw3CjkGOM5WCZKtp5rBUJPuEuEvqrK2""]","[1.51376693, 1.51376693, 1.51376693]","[2.26462427, 2.26462427]",0.01205224,P2SH
9d4ddb9094cae2c9238884d99fa672f0cdd935d09d8c8ecfbfd1a7587e1469eb,"[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]","[""bc1qH36jWmiCQ7ucsPPI63E2sNFytLCdDNZk8""]",[0.48502712],[0.48486409],0.00016303,P2WSH
33b72e0290a151870fd4fbcebd6c2a8db6cbcf7b4638cee34c8cec633a54eda2,"[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]","[""bc1qRlmOoEp4g3SapcK3qwFeRrv8P9i7Xo1N4""]",[0.48504362],[0.48486409],0.00017953,P2WSH
a806eff04143bcb5c2359ea8f59372ecdfc048273bfb8b08d8597cbe2e48e8cf,"[""14FL2oIvHquilA0mXnNGMeSHTtkr0bVWWQ""]","[""1xm3VFz2zya9dSK5BCyKLnVQO9fQY8es1c"", ""1i6dfr9OT51Ue87JSRPTThN8rSj0iBw5Rg"", ""11SfkUNfQDXB3OdN8bjvxh4OUqfYLJDE4e""]",[3.70202849],"[1.23195214, 1.23195214, 1.23195214]",0.00617208,P2WSH
fd4df1ad5d51107e7ecd47fb21bc08bf89087b8dac92c96ce1a2817c508bdd19,"[""1pV4fLHpaUaGGxmXzgAKqHJL9ymIIlID9J"", ""1Wyi1hoW6gFWXMQdyNXZDLfqwLS5yOr7dV""]","[""1rP1jylP6pEqdaCd3dCrz2irAaWGKvNBQr"", ""1ahKUQJYJ7pSopcey7rgangRzvBjOhw8xG"", ""1Wyi1hoW6gFWXMQdyNXZDLfqwLS5yOr7dV""]","[0.79477405, 0.79477405]","[0.52968673, 0.52968673, 0.52968673]",0.00048793,P2SH
df67e2466eadd35835c7e4992b990dd14290dcebf99702a2733286691f3f6f19,"[""1rHQEUsVXLXHl2BpSOZneMGXMRqOGqleig"", ""18Sx8p9mTfPmy76jTUIhDswdP8oAaXKyp8""]","[""1yzUzLtwg27VtHy1ECZB5lrHuCk4xO8zNM"", ""18Sx8p9mTfPmy76jTUIhDswdP8oAaXKyp8""]","[0.74751651, 0.74751651]","[0.74567141, 0.74567141]",0.0036902,P2WPKH
95f1ec282b32ba64f3ba1b6d417e962e761f6a1e63da5872fc25badcf2b3db4c,"[""1s1ETBxkYKetnyKJ3NA8vLJWQgHIDJGo5R""]","[""1rgKwrxXCYjrhyJcOOB4vi2CajF1n3GFkj"", ""14Xg2Tx85dpcUBxNbkgBiNImEQnUAGWfb7""]",[3.69873536],"[1.84380799, 1.84380799]",0.01111938,P2TR
202211311a3ecd52c40445c50af08e337ff2f04cdc1f019c80dc7cdb840d2fae,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1Lu3x4BNiY94UcvIPL0t8t5HJUW0HX5qtu""]",[0.03589403],[0.03579411],9.992e-05,P2WPKH
e9018ae7374311f1649798f2f453ef07660a1a8b8a7442af74b2334425608df9,"[""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK""]","[""1mhQRCCOdLUfgyilhSBSP5V5mMTcJAuHOC"", ""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK""]",[3.00121268],"[1.49984062, 1.49984062]",0.00153144,P2TR
7bbc60285f5a8854f8a7ac87c4d25884c1f31a4f091ba87714f0ca8bd867f0de,"[""1RrLxpqLbCteaIgi8wVZzHhFJWnHHFM2iq"", ""1eqG9W0M4M6HMHXp8yMB5xt3fvqtOgMSQd"", ""1D9UBJAMdsnZKUSwULY92SgnS3v8cpIfuZ""]","[""19qx5r97OKp36YsttSdJnVo7QbHQh6Y5ih"", ""1lGLawDQ3ZWnoAF8Dfd8clLWhFj0xgEjgN"", ""1D9UBJAMdsnZKUSwULY92SgnS3v8cpIfuZ""]","[1.35828294, 1.35828294, 1.35828294]","[1.35425416, 1.35425416, 1.35425416]",0.01208633,P2WPKH
c3ded89784859abf7707149ad06df20195dbc8d53f1130a461b2cb13bf914c0e,"[""1JrN194r0y34cNefXSrUyItLyRC07hxMbc""]","[""1VeWSt04B2lDCuQRpUbhzyEcG4FbBbFXWE"", ""1JrN194r0y34cNefXSrUyItLyRC07hxMbc""]",[3.97203425],"[1.9774132, 1.9774132]",0.01720784,P2TR
0fbbb518f90b444316932efc5092f35522d9643e5ece1e1170dbdc85904a6e74,"[""12JrlVFyUhGA6cv1WChGtaPxgw1lqq7vlA""]","[""17Et2mYl5Lsd2GFpxR0smsbNAwW9BxjBt6"", ""1CmLrKubduDiZxbAulMVNuUcFSSE5igkSf"", ""1ryUvIltnJlU5lTopqoZZwWhe7Ea170xt3""]",[4.29566361],"[1.42608632, 1.42608632, 1.42608632]",0.01740465,P2SH
ff3bc0562a8954bdf795e656b7efb8a746400f1c7ce6e756259b41edcb0e97b5,"[""14gc2DDVK9wBJBbEPvvfwkMP4g57mNsXWv"", ""18EMK9wpF84btkORq9uq9OOub25aJsmDyR""]","[""1BC7D0nd6rLtdlVr1hNjMdhcQ1JcSdSqpQ"", ""18EMK9wpF84btkORq9uq9OOub25aJsmDyR""]","[2.3071613, 2.3071613]","[2.30282342, 2.30282342]",0.00867576,P2PKH
85940cf5330d9635430fe6fef4b1adeffe6161c7bd43bd76cb2a5de4da172ce7,"[""1ConAxj0pfUsGocFuBAwEqbBqe3sFHeroh""]","[""11ds7iqxjvzeGetsb8uS15L0wfqu3lnXor"", ""1wHuPpUV0lLi1SHqVrv96YUaO961oSnoKI""]",[4.23614469],"[2.10866089, 2.10866089]",0.0188229,P2WPKH
b854b82bd62093166fbfdc15af563faf8e72edb8512a18c977966ad9ea1e9b10,"[""1iT6TKsZXDlMmlNvf5DeCYSb8i6ZwHgcgJ""]","[""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK"", ""1iT6TKsZXDlMmlNvf5DeCYSb8i6ZwHgcgJ""]",[3.69788942],"[1.84798724, 1.84798724]",0.00191494,P2WSH
0d1e052131d372a70c091b07d39a63db5cd29d86278aa4fa0232ff694e9f01db,"[""18PtV4RL7JTtwYwsEHUokQz2uX6z1CjTx6""]","[""19Qq31MAzuBkY5t1EBHbB7V7lFLApWqzxi""]",[2.94496963],[2.93044425],0.01452538,P2WSH
c8b3356410156ec04de4bc2adbdfc77e6e928b0235a79f4ec3da22836a7386b6,"[""1sTZttIVa6dzOiCrYmPpZbAxITXMBqejS6"", ""1f1vQYmgotsVDQ5nPulykjPuGDKzToq5Zw""]","[""15WoWi8EAqNTMIStulPk0i1ghFEMBd4GNw""]","[1.63691053, 1.63691053]",[3.25828388],0.01553719,P2TR
71a1ce332d6e77ff31f09e005b8263ea833e473110f2ba244a9f7f3111bf362f,"[""1oijKvbvYqrNXradi8CsHVEsBBt6Am3A9p""]","[""1tBPFX7TOrPMf7otYjc9LVC2JSxyjQ312W""]",[3.75932998],[3.75749545],0.00183453,P2WSH
e88a816d9ecfedd091ac43f8299466bfb45cb9cf83a059c8124eff4295696c03,"[""1iM9LT6upJDfwU2OI10kw2k65us3mCpL9X"", ""17NIvm9wstPbMkvA9b8IEo5iL0gn9JljWT"", ""18FgLu5jC7acP191ezqShWOHbDTsyYVwSF""]","[""1liKxxKcRN1aAuOg4sClbYCJAyZpxuQs82"", ""18FgLu5jC7acP191ezqShWOHbDTsyYVwSF""]","[0.87222518, 0.87222518, 0.87222518]","[1.30525837, 1.30525837]",0.0061588,P2SH
50da0b9a7e1c9a759417eb12040cce7de8346a1554b7dfd5bd1c31dec03e7ac3,"[""1RM1Jr1Fna4TLYYtojweDwYIysSpP61oIf""]","[""1rtBhjqaMFmvtiRrpeMvBiDPgdAlKKZRMt"", ""1hgYXuOXHyzMH8xvYKWAWHoPe5JEKCIYk7""]",[2.3106675],"[1.15250659, 1.15250659]",0.00565432,P2WSH
9b96356a89f610fc77cb8597654cc4cd5b8899d5223efb3e81a17a6ac82d2836,"[""1JrN194r0y34cNefXSrUyItLyRC07hxMbc"", ""1aguQBkl3w3951qWg6euLYqkiCh1U37zBh""]","[""1yCaoAI3JD9OEMwxKlCeCxQobfAR9C7GI2"", ""1xse0V8J56WwF8hEsfUExleHXNifSyiqkL"", ""1aguQBkl3w3951qWg6euLYqkiCh1U37zBh""]","[1.8819763, 1.8819763]","[1.25030136, 1.25030136, 1.25030136]",0.01304852,P2PKH
afd9b7f9d5d8f62203a62c0ffa457f99db4f4569ff8043afa0d7df75be2c4d4c,"[""1FhPllyf2sKCPMq72llUL2gHahkDQ17LEM""]","[""1k7Gdp0CXP9K63LSFZH3UDqpNVGMrerqtH"", ""1ioRRdzHzmA4KR1VxavU07zUHLnnBbuQzk""]",[1.62072295],"[0.80710381, 0.80710381]",0.00651532,P2SH
31df207565bea820f8296ca849e3484d2edf2884dcda6551bcd4a1c9bf5c9d5a,"[""1B2zZOHT7ZDNEZzMZ6lqxNo2BWDjF5ltc7"", ""1YpUkNne44TIqEonS6ihse8KT9VfS7Pidx"", ""1AuBu25jmGjXabuJgmabmzBTh3WwYBAWLv""]","[""1wPQyshaga81mOOBMWlsCDbkjR7D1KmJZd""]","[1.63277689, 1.63277689, 1.63277689]",[4.88579],0.01254068,P2WSH
9b6ac497f592d7f288418a168a2fe40aa524208e14b4ee52ee0c80a6a86814fe,"[""1rutoDz5PPTsR3Owyvd0XyYC7W1BYURO7U""]","[""1VdBHAZU51kI32F3P2mYzUFN274UVkCpI7"", ""1mMK3kuLPMaBsi1bqDVzK9dBMEIIKtQpvM""]",[4.61719486],"[2.30466727, 2.30466727]",0.00786032,P2WSH
1630f2dfbf1fdb4e71a7305fe39eb5e13e20d36a97ae17406f0e8158715cd56a,"[""17Et2mYl5Lsd2GFpxR0smsbNAwW9BxjBt6"", ""1CmLrKubduDiZxbAulMVNuUcFSSE5igkSf""]","[""1t5K0kA29RTX2pIX4FAnxdaGtqFoYIfJJE"", ""1WJ4RLYpI3t2xjtGC36TeylVSwWDnawMIW""]","[0.18718049, 0.18718049]","[0.18710547, 0.18710547]",0.00015004,P2WSH
5aeff43ee78cc1c50a08a5805710ec90b85ff54a4f8945918e043a07096b7dd5,"[""1rMiZbP1uD8HqB8RkLNNIGNtvHXBwqsaY0"", ""1BuwI5pbh17mJOkWwPET3xrNikYuNJ0eko""]","[""1Y045TdmCoUV0z14N0qrjQoojbXtE9A4mq"", ""1bWrINcSWd3tsd73P2y00oJFhPJWGEfLVt"", ""1Rx0rliJogqoAxj7jXkE90GSWsIJyQdYDN""]","[2.00821308, 2.00821308]","[1.33686963, 1.33686963, 1.33686963]",0.00581729,P2PKH
a2536718e9708fc559aad3a5b01f2b4f7c432f8a4c07c40644e9fe3a71e2b816,"[""1yCaoAI3JD9OEMwxKlCeCxQobfAR9C7GI2""]","[""1TyBKFnryifJdyfFViiIEOmMTpeWu5fPAv"", ""1TSXkZQJ4KsTJedVvYz11oOLaWxscHjFnd""]",[4.79740013],"[2.39046708, 2.39046708]",0.01646597,P2WSH
1d4f6f738c5bdc031613bcbcbfd12ec5906b731e472bd45bc3a14c5db7abfa2e,"[""1QnBow8w3Ndr86ZfnN8du9WmZIKYoWWKr9"", ""14uzmW2wFqk467s1XDeUnPPy0IfyqhwUqx""]","[""1kB8cAkXEUHysAs5PGMxOiGmMSGpC65S0i""]","[1.80601754, 1.80601754]",[3.60559596],0.00643912,P2TR
80447d8c6b452545f6aa8823f21a2e91019f51cf5d7c86f5ce89c0ed2322c542,"[""1CQwBgBye1UnWeNGmWv7OjgpkjVe6MCIJQ""]","[""1cKVqALrHbj3cucLTPH8LQFsi2uTFNOrCH"", ""1CY4RBwl3yymVObMrW7dM8EGxjM4FSjZtJ""]",[1.71119033],"[0.85244544, 0.85244544]",0.00629946,P2WSH
50837f1bf83b9dfe41496fe4e6f7065b5964572765dc8cfe0cff044caddfc061,"[""1iT6TKsZXDlMmlNvf5DeCYSb8i6ZwHgcgJ""]","[""1cKWo3ziJm7KaCLbfpuX7bCMfUcBjgHxcF"", ""1TDU81JmleEsirq3OnzgZdlxAQnDjyRk5j""]",[1.39422725],"[0.69372336, 0.69372336]",0.00678054,P2PKH
abcef6f5bda3a2b08b594d78dc3f6041bdd38a7b0f73ac72353f6e97ab7485eb,"[""1HzcBRef2PDFp5ibflmOHID8OKhcmsUyxF"", ""1fpZNfxuLDuIRBMfQKPbFelrJXHSphGkC0""]","[""1reLqNRfLQb0PRYwFsRyYo9tuojjeKhgBj"", ""1zufkD5et3BYjDb6ho2E7Kz0rLkjuxffXa"", ""1ctylTxBZn4D6Fz2NoGEeLzIRWVcrrO9vZ""]","[1.60821913, 1.60821913]","[1.07060684, 1.07060684, 1.07060684]",0.00461775,P2PKH
ab8db0bd82b0d5bf7b12bf3fdb853eddaa4acb9705d8b3530d8f993d0aa96fb8,"[""1ZpSmx98uHZq3uosc5RNge2BFFeA9rpPwq""]","[""1c64sHiEt49LFQPcci1niIKrTAIqOkC6P6""]",[4.85001627],[4.83338139],0.01663488,P2SH
40e3873750a715ca9722383bd32c7ba8ff92e4b2ae120e5115f4bcf29beffe61,"[""1g8lPXmnLgHF8vlTTdDRV6b7DxOANwKa3H"", ""1mMK3kuLPMaBsi1bqDVzK9dBMEIIKtQpvM"", ""1gOqVMCBzCFg8z0NHsOlP9Yjyw7yxk1Jfu""]","[""1k7Gdp0CXP9K63LSFZH3UDqpNVGMrerqtH"", ""1ioRRdzHzmA4KR1VxavU07zUHLnnBbuQzk"", ""1VdBHAZU51kI32F3P2mYzUFN274UVkCpI7""]","[1.63174988, 1.63174988, 1.63174988]","[1.62840261, 1.62840261, 1.62840261]",0.0100418,P2SH
6bf16091d40381be23f57fc285408bd65ca614a089f6db1bb4f1bff6e868f712,"[""1CSHoy0v6AzTBywuySmnlm2OM3HVzNnigO""]","[""1kYHpb4XXfdjjYHD5Nb0XAYWykMDKR8UZ5"", ""1sZWMdnIjxGlBRxPqUIjyWmzD1i5t5LT2P""]",[3.04464231],"[1.51814211, 1.51814211]",0.00835809,P2WSH
dcb0262b7bb0d3f7d0df090e1d16ec694d66cb16dc7796274e6e5ac3c97a3a05,"[""1t5K0kA29RTX2pIX4FAnxdaGtqFoYIfJJE""]","[""1CLaQOaD3Pz3RVHWOebZPPvYZwkVRaC6Bn"", ""1br5wfMsSoEwr4RmmYy1JEIOJQJeheqJoG""]",[2.5171395],"[1.25519656, 1.25519656]",0.00674638,P2PKH
e9d0532419a59d20b3be70acdfb88b7254b8764fa60284f9f7b74728b86d9682,"[""1JiDrBixcfTLUxpq4ZOKkoJg89OEyY6J8G""]","[""1gOqVMCBzCFg8z0NHsOlP9Yjyw7yxk1Jfu"", ""1g8lPXmnLgHF8vlTTdDRV6b7DxOANwKa3H"", ""1ONfFcDAU1Nmt1KZWcmVbZzlwY67KBebQB""]",[3.52888868],"[1.17347065, 1.17347065, 1.17347065]",0.00847674,P2PKH
a72f75d75b8270221f667279644942a7af84fbb233b70626e94b33f75a9f39de,"[""1wPQyshaga81mOOBMWlsCDbkjR7D1KmJZd"", ""1aNS80TKIsEEKLQYESGAtd3zDE6vRbrlvo"", ""14jsBFTgOui0BzVpYvFfxUwPjUAoXzzC0X""]","[""1D9UBJAMdsnZKUSwULY92SgnS3v8cpIfuZ"", ""1wPQyshaga81mOOBMWlsCDbkjR7D1KmJZd""]","[0.81284497, 0.81284497, 0.81284497]","[1.21675958, 1.21675958]",0.00501573,P2WSH
db19b3ed987010f4206963bdaf07854a94382916d5ad7d3a6602f6a3cf84c1dd,"[""1wF5JBFBakYqcDDf00xfKfOfj3PKXLA4jT"", ""1f566XoQUJK2WBjg87THM75FY0853siUB2""]","[""1tjhMKSxLsFAXhO2I1A3zZyTttp7QDffAU""]","[1.50201649, 1.50201649]",[3.00153588],0.0024971,P2SH
db9680b61cc23454bc0576978abc93db78a22024c54144e110f75090b1a59850,"[""18YhA9A9MZp44eyyurC2WMGAzjKV65IgrH""]","[""1519XgOMzEU5gBKcrAnCxmDh74zYRTaxnr""]",[0.11677502],[0.11665749],0.00011753,P2TR
1c88109953b66cd64f250550396a6027130d13355878be6db13d250f81aca9d0,"[""1ElEiNfGSnAELScQMNovG7202PENLHsn73"", ""1VABpAk7Ovyh201LQbqn0zIuPzYAqdEnNc""]","[""1HzcBRef2PDFp5ibflmOHID8OKhcmsUyxF"", ""1aGqGsYtpDnPDnkIM1eP1jVD9ekMzM6ZzU"", ""1VABpAk7Ovyh201LQbqn0zIuPzYAqdEnNc""]","[2.28670879, 2.28670879]","[1.52408022, 1.52408022, 1.52408022]",0.00117693,P2TR
1ea360ffab3c2a090e31f1e08d29cc5928b3cb20850fcb1e2a601fd49c64b085,"[""1mY3wzHelT4NEZJDvMIieAxeeWshoLun65""]","[""1a1yZ5bhG6UpCQ1FOaN6tN28TQoETXv66D""]",[2.86527821],[2.85433906],0.01093915,P2WSH
d1d979a53efbea41c5b623d5b3c91bf433186bc4410fec24a19477e5a01917b7,"[""1wHuPpUV0lLi1SHqVrv96YUaO961oSnoKI"", ""1ConAxj0pfUsGocFuBAwEqbBqe3sFHeroh""]","[""1ioRRdzHzmA4KR1VxavU07zUHLnnBbuQzk"", ""1ConAxj0pfUsGocFuBAwEqbBqe3sFHeroh""]","[0.16817979, 0.16817979]","[0.16811782, 0.16811782]",0.00012395,P2PKH
d9eb2f5bb6390db0717980a5bb11de7725ebd5c39d4193c9c2d75376c909d694,"[""1brnTP3fAbnFbmOHnKYaXRvj7uff0LYTH8""]","[""1EPRIcKmKaRKw3knH4UrIFjmLuuqhrbLOF""]",[4.96859282],[4.94975026],0.01884256,P2PKH
fa4f7a748bc0924913ee69d265eb12367a28ca62cec80020a32543a7860ebe27,"[""1qXmVHtyvY01uMTZoZgSNtElxqRvX3U7ug"", ""11rSrpFAZ8fgXpEKPgWRIZxG5xLKX7JhVw"", ""1P4AyUvW0JG6YMWPbJb6g5XT0pYv8pBcC9""]","[""1x6GYnvzUgNCZ3laXFgie6ozZHfYbbhlWe"", ""1p6AwyRsymAKDMcEbtbR1xHgQMv8EbcE4D"", ""1P4AyUvW0JG6YMWPbJb6g5XT0pYv8pBcC9""]","[1.29391105, 1.29391105, 1.29391105]","[1.28825974, 1.28825974, 1.28825974]",0.01695394,P2SH
5e2987ca6421f8f968f606cf445fe767f3cb7768bb65bf72c67d9a47f76c1679,"[""1tj1KVHOmY53SJljtgH6chve15Omk9o5Vb"", ""126h6b10mdBmVKh8FJGkm6Tw9znfFDF6bx""]","[""1mhQRCCOdLUfgyilhSBSP5V5mMTcJAuHOC""]","[0.98206207, 0.98206207]",[1.95757692],0.00654723,P2PKH
c152399076dc03dc4a382d7c0fedd540e25f0a0fa11c4d8f3980aee18e6bd8b9,"[""18Sx8p9mTfPmy76jTUIhDswdP8oAaXKyp8""]","[""1fJc9Dcft8U7FtywiPu3FFWbXD1cjQeM7o"", ""1CCREtj8b8rhBafanAWExRbeUjqyHl3pxa""]",[2.53672912],"[1.26695592, 1.26695592]",0.00281729,P2WSH
fe73e1f5ce1a3cdf0606a2c525ed95e6120a781c4a440621d4b303e4d79e8aed,"[""1yw2jrHoGLtMH3K69OcAm3dmYuU4dEXILZ"", ""1hM4vv4ofazUYHcX2pddBrtL39iyOOe6mR""]","[""1Poh3pKMzKG5mSoyPstUeC99enq522wjZR"", ""1Pni6JDWYlgAACTP9gyv1plBArp5B1Id9Z"", ""1yw2jrHoGLtMH3K69OcAm3dmYuU4dEXILZ""]","[0.90152187, 0.90152187]","[0.60057577, 0.60057577, 0.60057577]",0.00131643,P2PKH
84c46520fa29d3c00ce6bf7e08dca719384be09e8873a3519fa64f1e65c3bc60,"[""1pbWvTMVTucHYkWCRNYdWCscmc5F9HpUlw""]","[""1HJ7ALXrqnTVbzxH52hR3oR6hD4KTiGHoh""]",[1.98061691],[1.97855867],0.00205824,P2PKH
ab09f0fc12e2df1998ea8b0c079716ec1c6e1086bf70a06f55778db2db742d25,"[""1kB8cAkXEUHysAs5PGMxOiGmMSGpC65S0i""]","[""1fdXIJoqyNAbPHNMUKRe5gWsfVByODHiyX"", ""1kB8cAkXEUHysAs5PGMxOiGmMSGpC65S0i""]",[0.34972566],"[0.17417246, 0.17417246]",0.00138075,P2PKH
4506f5f08284d610aa8467a0a5a25cba7e7bb406f23f17afa0530f4ff3a6df97,"[""1wIdRYw11oRytxxHPDlx50j9PieaSEB9fN""]","[""134o3QJq5QrHOl0amiYY5sIJ0PHxTXQeUv"", ""1wIdRYw11oRytxxHPDlx50j9PieaSEB9fN""]",[1.98126607],"[0.99007146, 0.99007146]",0.00112314,P2PKH
5965dd9527d9c98f4f85c610908b2300b40e1ed51c3207b7139ba9c3c50fedf4,"[""1G8hnMnlUI0YDtNZkXOmgeL0brHeLUtINc""]","[""158H4KPfA1lquCu2r6AZDUd7ne7cbp0MoD"", ""1IGlozIoDSBbszpPwIv9IvCtoStU6QlTrK""]",[0.14593761],"[0.07281724, 0.07281724]",0.00030313,P2TR
b2ea66ff401b6edc790bd878a54e8848bb3b6bdf633d0b4d4f967f12810e97b9,"[""1yzUzLtwg27VtHy1ECZB5lrHuCk4xO8zNM""]","[""1SEgPOQJD0FyE8Mv8tbcZvUb3vgvwvOpOK"", ""14esubuC1J3qRK9xyJYgPuFVvMwBE0W0Hr""]",[4.70518355],"[2.34877411, 2.34877411]",0.00763532,P2PKH
6866c30292deb8f3f65904fc1cb1aa4f823b884a7dc913e873d331edff0b6b52,"[""18FgLu5jC7acP191ezqShWOHbDTsyYVwSF"", ""1iM9LT6upJDfwU2OI10kw2k65us3mCpL9X"", ""17NIvm9wstPbMkvA9b8IEo5iL0gn9JljWT""]","[""1hM4vv4ofazUYHcX2pddBrtL39iyOOe6mR"", ""1YvezT53DiSgEnvDW2o5bWmLxQbDyxhRIh"", ""1yzUzLtwg27VtHy1ECZB5lrHuCk4xO8zNM""]","[0.71265049, 0.71265049, 0.71265049]","[0.71068804, 0.71068804, 0.71068804]",0.00588735,P2WPKH
215ceabf25384ee7905730d38722ce6e54b2625586f980bdbc2334a3cf94ca34,"[""1y1v6ZA0s9fNyD6rOuipJhjRVdX1Oxzjk6""]","[""1E6ja3amndbGpsSzogaGJW9hhXb70xUMYi"", ""1E5UKGVTTMyHTs9661HDppd5Y8FQphgZ7f"", ""1ViAOJ5c4xcmlicXktJDvMYJCnMHhrV5u3""]",[3.26271364],"[1.08255147, 1.08255147, 1.08255147]",0.01505923,P2SH
d909ac043ec3c0f8fa1fa1b13948b2c33e2accc15963265faf49b949c89a0ff6,"[""1br5wfMsSoEwr4RmmYy1JEIOJQJeheqJoG"", ""1CLaQOaD3Pz3RVHWOebZPPvYZwkVRaC6Bn""]","[""1i6dfr9OT51Ue87JSRPTThN8rSj0iBw5Rg"", ""1xm3VFz2zya9dSK5BCyKLnVQO9fQY8es1c""]","[0.71985995, 0.71985995]","[0.71719206, 0.71719206]",0.00533578,P2SH
90a200920d98a0a95ac7c0f13f3ae2c0090f36e89b9fe9786e4b982bb0a1f50b,"[""1bYPX4gfjlGYqyxzJ9oQ0O1VfxIdakEAWJ"", ""1EkXkSE4HNdc06PVz0oRaFxMPMDEaIaGr8"", ""1IWxHwqFEg8D04wzInjq5JzjuxZEOQpY7N""]","[""1aguQBkl3w3951qWg6euLYqkiCh1U37zBh"", ""1JrN194r0y34cNefXSrUyItLyRC07hxMbc"", ""1EkXkSE4HNdc06PVz0oRaFxMPMDEaIaGr8""]","[0.63372936, 0.63372936, 0.63372936]","[0.63363444, 0.63363444, 0.63363444]",0.00028476,P2WPKH
a15d5b9f8460b06b9c82f449db12bb91d5c30fd22ddb41a64f5a6927ad830faf,"[""1LQKYuNdniKUYUOCsMBm2sXQ46S49KLF00""]","[""1rtBhjqaMFmvtiRrpeMvBiDPgdAlKKZRMt""]",[0.97959191],[0.97729312],0.00229879,P2PKH
